guest_id,room_id,room_type,preferred_floor,wants_breakfast,wants_parking,needs_accessibility,preferred_view,min_room_size_sqm,willing_to_pay_extra,rating
GUEST001573,PROP006_R0003,Standard,1,False,False,True,Mountain View,28,True,5
GUEST001573,PROP004_R0003,Suite,4,True,False,False,City View,22,False,5
GUEST001573,PROP002_R0021,Deluxe,1,True,True,False,Sea View,28,True,5
GUEST001573,PROP003_R0030,Family,4,True,False,False,Standard,50,False,4
GUEST001573,PROP006_R0011,Standard,3,True,True,False,Sea View,23,True,5
GUEST001574,PROP002_R0021,Deluxe,2,False,False,False,Sea View,30,False,4
GUEST001574,PROP008_R0008,Penthouse,5,True,False,False,Sea View,26,True,5
GUEST001574,PROP009_R0012,Family,5,False,False,False,Mountain View,38,True,3
GUEST001574,PROP007_R0025,Penthouse,5,False,False,False,City View,23,False,4
GUEST001574,PROP008_R0016,Standard,2,True,False,False,Standard,32,True,5
GUEST001574,PROP007_R0010,Deluxe,5,True,True,False,City View,40,False,5
GUEST001575,PROP003_R0014,Deluxe,5,False,True,False,City View,47,True,5
GUEST001575,PROP007_R0005,Standard,2,True,False,False,Sea View,22,True,5
GUEST001575,PROP002_R0010,Suite,1,False,True,False,Sea View,50,True,4
GUEST001575,PROP001_R0009,Standard,1,False,True,False,City View,46,False,3
GUEST001575,PROP008_R0027,Family,5,True,False,False,City View,47,True,5
GUEST001575,PROP006_R0013,Standard,3,True,False,False,Sea View,21,False,4
GUEST001576,PROP007_R0011,Standard,3,True,True,False,Sea View,36,False,5
GUEST001576,PROP002_R0010,Suite,4,False,True,True,Mountain View,21,True,5
GUEST001577,PROP001_R0005,Standard,1,True,True,False,Standard,29,True,5
GUEST001577,PROP002_R0013,Standard,4,False,False,False,Garden View,47,True,5
GUEST001577,PROP006_R0022,Deluxe,2,True,True,False,Sea View,43,True,5
GUEST001577,PROP010_R0013,Deluxe,5,True,True,False,Sea View,23,True,3
GUEST001577,PROP001_R0019,Standard,3,True,False,True,Standard,16,True,5
GUEST001577,PROP007_R0005,Standard,4,True,False,False,City View,34,True,5
GUEST001577,PROP006_R0002,Deluxe,3,True,True,False,Garden View,48,False,5
GUEST001578,PROP010_R0001,Deluxe,1,False,True,False,Sea View,47,False,4
GUEST001578,PROP001_R0004,Deluxe,2,True,True,False,City View,30,True,4
GUEST001578,PROP004_R0005,Standard,1,True,True,False,Garden View,35,False,4
GUEST001578,PROP002_R0010,Suite,4,False,False,False,Standard,41,False,4
GUEST001578,PROP003_R0027,Standard,5,True,True,False,Standard,24,True,5
GUEST001578,PROP009_R0015,Standard,5,True,False,False,Standard,30,False,5
GUEST001579,PROP006_R0001,Suite,3,True,True,True,Standard,47,False,5
GUEST001579,PROP010_R0018,Deluxe,1,False,False,False,City View,30,False,4
GUEST001580,PROP007_R0004,Family,3,True,False,False,Sea View,35,False,5
GUEST001580,PROP009_R0021,Suite,5,True,False,False,Standard,17,True,5
GUEST001580,PROP003_R0016,Deluxe,2,True,True,False,Standard,39,False,4
GUEST001580,PROP001_R0005,Standard,3,True,False,False,Standard,26,True,4
GUEST001580,PROP006_R0011,Standard,4,True,True,False,City View,50,False,5
GUEST001581,PROP009_R0013,Family,4,True,False,False,City View,44,True,4
GUEST001581,PROP007_R0026,Standard,1,False,False,False,Garden View,26,False,5
GUEST001581,PROP008_R0029,Standard,2,True,False,False,City View,20,True,5
GUEST001581,PROP010_R0022,Standard,5,False,True,True,Mountain View,22,False,3
GUEST001581,PROP007_R0024,Family,3,True,True,False,Garden View,34,True,5
GUEST001581,PROP005_R0030,Deluxe,4,True,False,False,Standard,24,True,4
GUEST001582,PROP005_R0017,Deluxe,2,False,True,False,Mountain View,18,False,5
GUEST001582,PROP004_R0008,Deluxe,3,False,True,False,Garden View,16,True,5
GUEST001582,PROP003_R0022,Suite,1,True,True,False,Sea View,27,True,4
GUEST001582,PROP003_R0002,Standard,1,False,False,False,Mountain View,44,False,3
GUEST001583,PROP003_R0023,Deluxe,2,True,False,False,Mountain View,43,False,5
GUEST001583,PROP001_R0007,Standard,3,True,False,False,Mountain View,15,True,5
GUEST001583,PROP001_R0020,Standard,5,True,False,False,Mountain View,28,False,5
GUEST001583,PROP001_R0011,Suite,2,True,False,True,Standard,42,False,4
GUEST001584,PROP010_R0017,Deluxe,4,False,False,False,Sea View,16,False,4
GUEST001584,PROP004_R0021,Family,3,True,True,True,City View,17,False,3
GUEST001584,PROP007_R0023,Standard,2,True,False,False,Garden View,22,False,4
GUEST001584,PROP008_R0005,Standard,1,False,True,False,Sea View,26,False,5
GUEST001585,PROP002_R0023,Deluxe,1,False,False,False,Sea View,31,True,4
GUEST001585,PROP002_R0005,Standard,5,False,True,False,Garden View,24,False,4
GUEST001585,PROP003_R0006,Standard,1,True,False,False,City View,49,False,5
GUEST001585,PROP010_R0004,Standard,4,False,False,False,Mountain View,47,False,4
GUEST001585,PROP009_R0016,Standard,5,False,True,False,Standard,23,True,5
GUEST001585,PROP003_R0013,Standard,2,True,True,True,City View,33,True,3
GUEST001586,PROP010_R0029,Deluxe,1,False,False,False,Standard,46,False,4
GUEST001586,PROP002_R0022,Standard,5,True,False,False,Sea View,19,False,3
GUEST001586,PROP003_R0004,Deluxe,4,True,True,False,City View,49,False,5
GUEST001586,PROP006_R0024,Suite,1,False,True,True,City View,28,False,3
GUEST001586,PROP003_R0016,Deluxe,2,True,True,False,Sea View,17,True,4
GUEST001586,PROP004_R0016,Suite,4,False,False,False,Garden View,31,False,3
GUEST001587,PROP004_R0002,Deluxe,3,True,True,False,Garden View,45,True,5
GUEST001587,PROP010_R0017,Deluxe,2,True,True,False,Standard,48,True,5
GUEST001587,PROP010_R0010,Family,4,False,False,False,Standard,48,False,5
GUEST001587,PROP009_R0013,Family,2,True,False,False,Garden View,49,False,5
GUEST001587,PROP009_R0029,Standard,5,True,False,False,Sea View,48,True,3
GUEST001588,PROP004_R0021,Family,2,False,True,True,Mountain View,40,True,5
GUEST001588,PROP005_R0015,Deluxe,4,False,True,False,Sea View,46,True,5
GUEST001588,PROP009_R0001,Penthouse,4,False,True,False,City View,42,False,4
GUEST001588,PROP009_R0017,Deluxe,3,False,False,False,Sea View,30,False,5
GUEST001588,PROP009_R0026,Standard,1,True,True,False,Sea View,25,True,4
GUEST001588,PROP010_R0019,Standard,3,True,False,False,Sea View,24,True,5
GUEST001589,PROP004_R0007,Standard,1,False,False,False,Mountain View,29,False,3
GUEST001589,PROP009_R0007,Deluxe,3,False,True,True,Standard,36,True,5
GUEST001589,PROP007_R0018,Deluxe,4,True,False,False,City View,16,False,4
GUEST001589,PROP009_R0018,Deluxe,3,True,True,False,Standard,41,True,5
GUEST001589,PROP001_R0016,Suite,4,False,False,False,Mountain View,46,True,4
GUEST001589,PROP001_R0029,Standard,1,True,False,True,City View,21,True,4
GUEST001590,PROP010_R0026,Deluxe,2,True,True,False,City View,16,True,3
GUEST001590,PROP004_R0005,Standard,1,True,True,False,City View,17,True,3
GUEST001591,PROP010_R0005,Deluxe,3,True,False,False,Mountain View,50,False,5
GUEST001591,PROP006_R0020,Suite,1,True,False,False,Mountain View,45,True,4
GUEST001591,PROP010_R0011,Deluxe,4,False,True,False,City View,30,False,5
GUEST001591,PROP003_R0008,Deluxe,5,True,True,False,City View,40,True,5
GUEST001591,PROP005_R0009,Penthouse,4,True,False,False,City View,28,True,3
GUEST001592,PROP004_R0005,Standard,1,True,True,False,Sea View,26,True,5
GUEST001592,PROP009_R0004,Standard,4,False,False,False,Garden View,25,True,5
GUEST001592,PROP010_R0022,Standard,1,True,False,False,Garden View,34,False,5
GUEST001592,PROP004_R0025,Deluxe,4,True,True,False,Sea View,37,False,5
GUEST001592,PROP001_R0016,Suite,2,True,False,True,Mountain View,38,False,5
GUEST001592,PROP004_R0016,Suite,1,True,False,False,Garden View,19,True,5
GUEST001593,PROP004_R0016,Suite,1,True,True,True,Sea View,47,True,4
GUEST001593,PROP004_R0021,Family,2,True,True,False,Standard,17,True,5
GUEST001594,PROP005_R0001,Suite,2,False,True,False,Garden View,24,False,5
GUEST001594,PROP005_R0028,Standard,1,True,True,False,City View,37,True,5
GUEST001594,PROP001_R0020,Standard,4,False,False,False,Sea View,43,True,4
GUEST001594,PROP004_R0015,Standard,3,True,False,False,City View,36,False,4
GUEST001594,PROP006_R0005,Deluxe,5,False,False,False,Garden View,48,True,5
GUEST001594,PROP004_R0025,Deluxe,5,True,False,True,Mountain View,46,True,4
GUEST001595,PROP004_R0002,Deluxe,4,False,False,False,Sea View,19,False,4
GUEST001595,PROP003_R0007,Suite,1,False,True,False,Standard,30,False,5
GUEST001596,PROP001_R0022,Deluxe,1,False,False,False,Standard,28,False,4
GUEST001596,PROP005_R0023,Suite,2,False,False,False,City View,25,True,4
GUEST001596,PROP004_R0016,Suite,5,True,True,False,Standard,23,True,4
GUEST001596,PROP008_R0001,Suite,2,True,False,False,Garden View,43,False,5
GUEST001596,PROP007_R0008,Standard,3,True,True,False,Garden View,47,True,4
GUEST001597,PROP007_R0019,Deluxe,3,True,True,False,Mountain View,20,True,5
GUEST001597,PROP008_R0015,Standard,4,True,False,False,City View,29,False,5
GUEST001597,PROP005_R0003,Deluxe,3,True,False,False,Garden View,25,False,3
GUEST001598,PROP002_R0006,Standard,1,False,False,False,Mountain View,19,False,3
GUEST001598,PROP004_R0021,Family,4,True,True,True,Sea View,48,True,4
GUEST001599,PROP001_R0021,Suite,3,False,True,False,Garden View,43,True,4
GUEST001599,PROP002_R0009,Standard,3,False,True,False,Garden View,31,False,3
GUEST001599,PROP009_R0006,Standard,2,True,False,True,Mountain View,44,True,5
GUEST001599,PROP001_R0026,Deluxe,2,True,True,False,Standard,26,False,5
GUEST001599,PROP009_R0023,Penthouse,3,True,False,False,Mountain View,27,True,5
GUEST001599,PROP006_R0010,Suite,1,False,False,False,City View,36,False,5
GUEST001599,PROP003_R0004,Deluxe,2,False,False,False,Mountain View,22,False,4
GUEST001600,PROP002_R0013,Standard,2,False,False,False,Garden View,44,True,5
GUEST001600,PROP003_R0016,Deluxe,3,False,True,False,Standard,50,True,4
GUEST001600,PROP007_R0024,Family,5,False,True,False,Garden View,49,False,5
GUEST001600,PROP002_R0001,Standard,4,False,False,False,Standard,41,False,3
GUEST001600,PROP010_R0017,Deluxe,4,True,False,False,City View,46,False,3
GUEST001600,PROP004_R0019,Standard,3,True,False,False,Garden View,46,False,5
GUEST001600,PROP005_R0021,Family,3,True,True,False,Standard,30,False,4
GUEST001601,PROP002_R0010,Suite,3,True,False,False,Standard,34,False,5
GUEST001601,PROP003_R0012,Deluxe,3,True,True,True,Sea View,41,True,5
GUEST001601,PROP002_R0020,Standard,5,False,True,False,Sea View,26,True,4
GUEST001601,PROP007_R0006,Standard,2,True,True,False,Sea View,42,True,5
GUEST001601,PROP002_R0003,Standard,1,True,False,False,Sea View,44,False,5
GUEST001601,PROP008_R0007,Suite,2,True,True,False,Standard,27,True,5
GUEST001601,PROP008_R0017,Standard,2,True,False,False,City View,21,False,5
GUEST001601,PROP006_R0009,Penthouse,1,True,True,False,City View,48,False,5
GUEST001602,PROP006_R0006,Standard,1,False,False,False,Mountain View,48,False,4
GUEST001602,PROP009_R0020,Standard,3,True,False,False,City View,32,True,4
GUEST001603,PROP005_R0027,Suite,2,False,False,False,Mountain View,15,True,4
GUEST001603,PROP004_R0023,Suite,5,True,False,False,City View,21,False,5
GUEST001603,PROP010_R0022,Standard,1,True,False,False,Mountain View,50,True,5
GUEST001603,PROP010_R0019,Standard,4,True,False,False,City View,41,False,5
GUEST001604,PROP003_R0023,Deluxe,3,True,True,False,Garden View,25,True,4
GUEST001604,PROP008_R0024,Standard,2,False,True,False,Standard,39,False,5
GUEST001604,PROP004_R0021,Family,2,True,False,False,Mountain View,25,False,4
GUEST001604,PROP006_R0009,Penthouse,5,True,True,False,Standard,30,True,3
GUEST001604,PROP004_R0010,Deluxe,1,False,False,False,City View,47,False,4
GUEST001604,PROP010_R0016,Deluxe,4,True,False,False,Mountain View,22,False,5
GUEST001605,PROP010_R0026,Deluxe,1,True,True,False,City View,30,False,4
GUEST001605,PROP003_R0003,Standard,1,False,True,False,Standard,48,False,3
GUEST001606,PROP006_R0007,Deluxe,5,True,True,False,Mountain View,37,False,3
GUEST001606,PROP007_R0004,Family,5,True,True,True,Sea View,32,False,4
GUEST001606,PROP006_R0009,Penthouse,3,True,True,False,Standard,18,True,3
GUEST001606,PROP003_R0007,Suite,4,False,True,False,Mountain View,19,True,4
GUEST001606,PROP007_R0001,Standard,3,True,True,False,Garden View,50,True,3
GUEST001606,PROP001_R0019,Standard,5,False,True,False,Sea View,50,True,5
GUEST001606,PROP001_R0027,Suite,3,True,False,False,Standard,41,True,4
GUEST001606,PROP002_R0014,Deluxe,3,True,True,False,Mountain View,20,False,4
GUEST001607,PROP010_R0028,Deluxe,2,True,True,False,Garden View,28,True,5
GUEST001607,PROP003_R0002,Standard,3,True,True,True,Standard,34,True,5
GUEST001607,PROP004_R0026,Deluxe,4,True,True,False,Standard,46,False,5
GUEST001607,PROP003_R0013,Standard,4,True,True,False,Standard,29,False,3
GUEST001607,PROP002_R0004,Deluxe,4,True,False,False,Garden View,30,True,5
GUEST001607,PROP004_R0003,Suite,4,False,False,False,Sea View,33,True,5
GUEST001607,PROP006_R0010,Suite,5,False,False,False,Standard,43,False,4
GUEST001607,PROP002_R0014,Deluxe,5,True,False,False,Garden View,32,True,5
GUEST001608,PROP008_R0004,Family,2,False,False,False,Standard,47,True,5
GUEST001608,PROP008_R0026,Suite,4,True,True,False,City View,29,False,4
GUEST001608,PROP008_R0014,Deluxe,2,True,True,False,Sea View,42,False,4
GUEST001608,PROP007_R0029,Suite,2,True,False,False,Garden View,19,False,3
GUEST001609,PROP009_R0021,Suite,4,False,True,False,Mountain View,31,False,4
GUEST001609,PROP006_R0008,Deluxe,3,False,False,False,Mountain View,37,False,5
GUEST001609,PROP001_R0009,Standard,4,True,False,False,Sea View,36,True,5
GUEST001609,PROP002_R0016,Standard,3,True,False,False,Standard,20,True,4
GUEST001610,PROP004_R0012,Family,4,True,True,False,Mountain View,16,False,5
GUEST001610,PROP002_R0021,Deluxe,1,False,False,True,City View,34,False,5
GUEST001610,PROP002_R0024,Standard,5,True,False,False,City View,33,False,4
GUEST001610,PROP001_R0006,Penthouse,4,False,True,False,Standard,40,True,4
GUEST001611,PROP006_R0011,Standard,3,True,False,False,Mountain View,34,True,3
GUEST001611,PROP006_R0011,Standard,1,False,False,False,Sea View,35,False,5
GUEST001611,PROP002_R0017,Standard,5,True,True,False,Mountain View,40,False,3
GUEST001611,PROP007_R0011,Standard,5,True,False,False,City View,19,True,5
GUEST001611,PROP005_R0007,Standard,2,True,False,False,Mountain View,46,False,5
GUEST001611,PROP009_R0023,Penthouse,3,True,False,True,Standard,38,False,5
GUEST001612,PROP003_R0010,Standard,2,True,True,False,Garden View,16,False,5
GUEST001612,PROP004_R0018,Standard,5,True,True,False,Garden View,15,False,4
GUEST001612,PROP007_R0016,Standard,5,True,True,False,Standard,15,False,5
GUEST001612,PROP003_R0022,Suite,4,True,True,False,Standard,31,True,4
GUEST001612,PROP001_R0009,Standard,4,False,True,False,Standard,17,True,4
GUEST001612,PROP006_R0001,Suite,5,False,True,True,Sea View,41,True,5
GUEST001612,PROP006_R0025,Suite,1,True,False,False,Garden View,39,True,5
GUEST001612,PROP008_R0007,Suite,5,False,True,False,Garden View,39,False,4
GUEST001613,PROP002_R0030,Standard,5,True,True,False,Garden View,47,False,5
GUEST001613,PROP003_R0002,Standard,1,True,True,True,City View,20,True,5
GUEST001613,PROP007_R0021,Family,5,True,False,False,City View,26,False,4
GUEST001613,PROP004_R0021,Family,2,True,False,False,Sea View,31,False,4
GUEST001613,PROP009_R0009,Family,2,False,True,False,City View,17,False,5
GUEST001613,PROP005_R0014,Standard,2,True,True,False,Standard,25,False,5
GUEST001613,PROP007_R0019,Deluxe,3,True,False,False,Mountain View,29,False,4
GUEST001614,PROP008_R0007,Suite,3,True,False,False,Standard,49,True,4
GUEST001614,PROP002_R0029,Deluxe,3,True,False,False,Mountain View,28,False,5
GUEST001615,PROP003_R0006,Standard,2,False,True,False,Standard,20,True,4
GUEST001615,PROP007_R0002,Family,2,False,True,False,Mountain View,23,True,3
GUEST001615,PROP006_R0028,Family,3,True,False,False,Garden View,29,False,4
GUEST001616,PROP010_R0026,Deluxe,3,False,False,False,Garden View,49,False,3
GUEST001616,PROP002_R0020,Standard,5,True,True,True,Garden View,32,False,5
GUEST001616,PROP007_R0012,Standard,2,False,False,False,Garden View,30,True,5
GUEST001616,PROP003_R0011,Deluxe,4,True,True,False,Mountain View,19,False,4
GUEST001616,PROP005_R0019,Deluxe,5,False,False,True,Sea View,25,False,4
GUEST001616,PROP005_R0006,Deluxe,4,True,False,False,Mountain View,29,False,5
GUEST001617,PROP002_R0028,Deluxe,1,False,False,False,Garden View,49,False,3
GUEST001617,PROP001_R0004,Deluxe,5,True,False,False,Standard,15,False,5
GUEST001617,PROP010_R0025,Penthouse,4,True,True,False,City View,21,True,5
GUEST001617,PROP002_R0012,Standard,4,True,True,False,City View,15,False,5
GUEST001617,PROP006_R0003,Standard,1,True,False,True,Standard,21,False,5
GUEST001617,PROP005_R0018,Penthouse,2,True,True,False,City View,36,False,4
GUEST001617,PROP002_R0011,Deluxe,3,False,False,False,Garden View,17,False,5
GUEST001618,PROP003_R0023,Deluxe,1,False,True,False,Mountain View,19,True,4
GUEST001618,PROP003_R0001,Family,5,False,True,False,Sea View,30,False,4
GUEST001619,PROP007_R0030,Suite,4,False,True,False,City View,20,False,5
GUEST001619,PROP008_R0001,Suite,5,False,True,False,Standard,16,False,4
GUEST001620,PROP001_R0029,Standard,1,False,True,False,City View,27,True,4
GUEST001620,PROP010_R0021,Standard,4,True,False,False,City View,49,False,5
GUEST001620,PROP006_R0024,Suite,3,True,False,False,Mountain View,19,False,4
GUEST001620,PROP002_R0017,Standard,4,True,False,False,Standard,38,False,4
GUEST001620,PROP002_R0011,Deluxe,2,True,False,False,Standard,26,True,4
GUEST001621,PROP008_R0003,Standard,1,True,False,False,Standard,22,False,4
GUEST001621,PROP002_R0027,Family,2,False,True,False,Standard,32,True,5
GUEST001621,PROP006_R0024,Suite,4,False,True,False,Sea View,36,False,5
GUEST001621,PROP010_R0007,Suite,1,False,False,False,Sea View,47,False,4
GUEST001621,PROP010_R0010,Family,1,False,True,False,Standard,18,True,4
GUEST001621,PROP004_R0005,Standard,2,True,True,False,Mountain View,23,False,5
GUEST001622,PROP001_R0028,Deluxe,1,True,False,False,Garden View,39,True,5
GUEST001622,PROP010_R0018,Deluxe,5,False,True,True,Garden View,45,False,4
GUEST001622,PROP005_R0025,Family,5,True,False,False,Sea View,35,False,4
GUEST001622,PROP002_R0016,Standard,5,True,False,False,Sea View,26,True,5
GUEST001622,PROP007_R0018,Deluxe,2,False,False,False,Standard,31,False,5
GUEST001622,PROP005_R0004,Penthouse,4,True,True,False,Sea View,43,True,5
GUEST001622,PROP008_R0002,Penthouse,2,False,True,False,Standard,18,False,4
GUEST001623,PROP009_R0002,Standard,5,False,False,False,City View,38,True,4
GUEST001623,PROP007_R0002,Family,5,True,False,False,Mountain View,34,True,5
GUEST001623,PROP001_R0027,Suite,3,False,False,False,Garden View,43,True,3
GUEST001623,PROP005_R0028,Standard,4,False,False,False,Garden View,33,False,3
GUEST001624,PROP010_R0017,Deluxe,4,True,True,False,Mountain View,22,False,5
GUEST001624,PROP010_R0002,Suite,5,True,True,True,Standard,21,False,4
GUEST001625,PROP006_R0006,Standard,3,False,False,False,City View,44,False,5
GUEST001625,PROP002_R0006,Standard,1,True,False,False,Standard,47,False,3
GUEST001625,PROP005_R0025,Family,4,True,True,False,Garden View,37,True,4
GUEST001626,PROP004_R0010,Deluxe,1,False,True,False,Sea View,48,False,3
GUEST001626,PROP008_R0007,Suite,1,False,True,False,Garden View,47,False,5
