date,property_id,occupancy_rate,available_rooms,occupied_rooms,average_nightly_rate,day_of_week,season,is_holiday
2022-08-22,PROP010,0.636,10,19,316.52,Monday,Summer,False
2022-08-23,PROP001,0.95,1,28,318.4,Tuesday,Summer,False
2022-08-23,PROP002,0.95,1,28,328.12,Tuesday,Summer,False
2022-08-23,PROP003,0.73,8,21,308.08,Tuesday,Summer,False
2022-08-23,PROP004,0.77,6,23,337.32,Tuesday,Summer,False
2022-08-23,PROP005,0.95,1,28,337.68,Tuesday,Summer,False
2022-08-23,PROP006,0.95,1,28,307.96,Tuesday,Summer,False
2022-08-23,PROP007,0.95,1,28,320.84,Tuesday,Summer,False
2022-08-23,PROP008,0.95,1,28,353.04,Tuesday,Summer,False
2022-08-23,PROP009,0.95,1,28,328.92,Tuesday,Summer,False
2022-08-23,PROP010,0.711,8,21,316.52,Tuesday,Summer,False
2022-08-24,PROP001,0.95,1,28,318.4,Wednesday,Summer,False
2022-08-24,PROP002,0.95,1,28,328.12,Wednesday,Summer,False
2022-08-24,PROP003,0.89,3,26,308.08,Wednesday,Summer,False
2022-08-24,PROP004,0.847,4,25,337.32,Wednesday,Summer,False
2022-08-24,PROP005,0.469,15,14,337.68,Wednesday,Summer,False
2022-08-24,PROP006,0.95,1,28,307.96,Wednesday,Summer,False
2022-08-24,PROP007,0.805,5,24,320.84,Wednesday,Summer,False
2022-08-24,PROP008,0.95,1,28,353.04,Wednesday,Summer,False
2022-08-24,PROP009,0.947,1,28,328.92,Wednesday,Summer,False
2022-08-24,PROP010,0.639,10,19,316.52,Wednesday,Summer,False
2022-08-25,PROP001,0.95,1,28,318.4,Thursday,Summer,False
2022-08-25,PROP002,0.501,14,15,328.12,Thursday,Summer,False
2022-08-25,PROP003,0.95,1,28,308.08,Thursday,Summer,False
2022-08-25,PROP004,0.721,8,21,337.32,Thursday,Summer,False
2022-08-25,PROP005,0.89,3,26,337.68,Thursday,Summer,False
2022-08-25,PROP006,0.95,1,28,307.96,Thursday,Summer,False
2022-08-25,PROP007,0.95,1,28,320.84,Thursday,Summer,False
2022-08-25,PROP008,0.95,1,28,353.04,Thursday,Summer,False
2022-08-25,PROP009,0.714,8,21,328.92,Thursday,Summer,False
2022-08-25,PROP010,0.95,1,28,316.52,Thursday,Summer,False
2022-08-26,PROP001,0.95,1,28,318.4,Friday,Summer,False
2022-08-26,PROP002,0.95,1,28,328.12,Friday,Summer,False
2022-08-26,PROP003,0.95,1,28,308.08,Friday,Summer,False
2022-08-26,PROP004,0.919,2,27,337.32,Friday,Summer,False
2022-08-26,PROP005,0.704,8,21,337.68,Friday,Summer,False
2022-08-26,PROP006,0.95,1,28,307.96,Friday,Summer,False
2022-08-26,PROP007,0.95,1,28,320.84,Friday,Summer,False
2022-08-26,PROP008,0.95,1,28,353.04,Friday,Summer,False
2022-08-26,PROP009,0.95,1,28,328.92,Friday,Summer,False
2022-08-26,PROP010,0.829,5,24,316.52,Friday,Summer,False
2022-08-27,PROP001,0.95,1,28,318.4,Saturday,Summer,True
2022-08-27,PROP002,0.95,1,28,328.12,Saturday,Summer,True
2022-08-27,PROP003,0.95,1,28,308.08,Saturday,Summer,True
2022-08-27,PROP004,0.686,9,20,337.32,Saturday,Summer,True
2022-08-27,PROP005,0.95,1,28,337.68,Saturday,Summer,True
2022-08-27,PROP006,0.95,1,28,307.96,Saturday,Summer,True
2022-08-27,PROP007,0.95,1,28,320.84,Saturday,Summer,True
2022-08-27,PROP008,0.95,1,28,353.04,Saturday,Summer,True
2022-08-27,PROP009,0.848,4,25,328.92,Saturday,Summer,True
2022-08-27,PROP010,0.608,11,18,316.52,Saturday,Summer,True
2022-08-28,PROP001,0.95,1,28,318.4,Sunday,Summer,True
2022-08-28,PROP002,0.95,1,28,328.12,Sunday,Summer,True
2022-08-28,PROP003,0.95,1,28,308.08,Sunday,Summer,True
2022-08-28,PROP004,0.739,7,22,337.32,Sunday,Summer,True
2022-08-28,PROP005,0.805,5,24,337.68,Sunday,Summer,True
2022-08-28,PROP006,0.95,1,28,307.96,Sunday,Summer,True
2022-08-28,PROP007,0.95,1,28,320.84,Sunday,Summer,True
2022-08-28,PROP008,0.95,1,28,353.04,Sunday,Summer,True
2022-08-28,PROP009,0.95,1,28,328.92,Sunday,Summer,True
2022-08-28,PROP010,0.922,2,27,316.52,Sunday,Summer,True
2022-08-29,PROP001,0.95,1,28,318.4,Monday,Summer,False
2022-08-29,PROP002,0.841,4,25,328.12,Monday,Summer,False
2022-08-29,PROP003,0.906,2,27,308.08,Monday,Summer,False
2022-08-29,PROP004,0.902,2,27,337.32,Monday,Summer,False
2022-08-29,PROP005,0.95,1,28,337.68,Monday,Summer,False
2022-08-29,PROP006,0.726,8,21,307.96,Monday,Summer,False
2022-08-29,PROP007,0.762,7,22,320.84,Monday,Summer,False
2022-08-29,PROP008,0.849,4,25,353.04,Monday,Summer,False
2022-08-29,PROP009,0.95,1,28,328.92,Monday,Summer,False
2022-08-29,PROP010,0.95,1,28,316.52,Monday,Summer,False
2022-08-30,PROP001,0.744,7,22,318.4,Tuesday,Summer,False
2022-08-30,PROP002,0.95,1,28,328.12,Tuesday,Summer,False
2022-08-30,PROP003,0.907,2,27,308.08,Tuesday,Summer,False
2022-08-30,PROP004,0.724,8,21,337.32,Tuesday,Summer,False
2022-08-30,PROP005,0.95,1,28,337.68,Tuesday,Summer,False
2022-08-30,PROP006,0.567,12,17,307.96,Tuesday,Summer,False
2022-08-30,PROP007,0.94,1,28,320.84,Tuesday,Summer,False
2022-08-30,PROP008,0.95,1,28,353.04,Tuesday,Summer,False
2022-08-30,PROP009,0.932,2,27,328.92,Tuesday,Summer,False
2022-08-30,PROP010,0.88,3,26,316.52,Tuesday,Summer,False
2022-08-31,PROP001,0.608,11,18,318.4,Wednesday,Summer,False
2022-08-31,PROP002,0.893,3,26,328.12,Wednesday,Summer,False
2022-08-31,PROP003,0.915,2,27,308.08,Wednesday,Summer,False
2022-08-31,PROP004,0.66,10,19,337.32,Wednesday,Summer,False
2022-08-31,PROP005,0.95,1,28,337.68,Wednesday,Summer,False
2022-08-31,PROP006,0.425,17,12,307.96,Wednesday,Summer,False
2022-08-31,PROP007,0.647,10,19,320.84,Wednesday,Summer,False
2022-08-31,PROP008,0.77,6,23,353.04,Wednesday,Summer,False
2022-08-31,PROP009,0.95,1,28,328.92,Wednesday,Summer,False
2022-08-31,PROP010,0.95,1,28,316.52,Wednesday,Summer,False
2022-09-01,PROP001,0.771,6,23,265.33,Thursday,Fall,False
2022-09-01,PROP002,0.808,5,24,273.43,Thursday,Fall,False
2022-09-01,PROP003,0.742,7,22,256.73,Thursday,Fall,False
2022-09-01,PROP004,0.839,4,25,281.1,Thursday,Fall,False
2022-09-01,PROP005,0.588,12,17,281.4,Thursday,Fall,False
2022-09-01,PROP006,0.493,15,14,256.63,Thursday,Fall,False
2022-09-01,PROP007,0.864,4,25,267.37,Thursday,Fall,False
2022-09-01,PROP008,0.767,6,23,294.2,Thursday,Fall,False
2022-09-01,PROP009,0.767,6,23,274.1,Thursday,Fall,False
2022-09-01,PROP010,0.613,11,18,263.77,Thursday,Fall,False
2022-09-02,PROP001,0.653,10,19,265.33,Friday,Fall,False
2022-09-02,PROP002,0.64,10,19,273.43,Friday,Fall,False
2022-09-02,PROP003,0.677,9,20,256.73,Friday,Fall,False
2022-09-02,PROP004,0.868,3,26,281.1,Friday,Fall,False
2022-09-02,PROP005,0.43,17,12,281.4,Friday,Fall,False
2022-09-02,PROP006,0.724,8,21,256.63,Friday,Fall,False
2022-09-02,PROP007,0.95,1,28,267.37,Friday,Fall,False
2022-09-02,PROP008,0.6,11,18,294.2,Friday,Fall,False
2022-09-02,PROP009,0.95,1,28,274.1,Friday,Fall,False
2022-09-02,PROP010,0.95,1,28,263.77,Friday,Fall,False
2022-09-03,PROP001,0.893,3,26,265.33,Saturday,Fall,True
2022-09-03,PROP002,0.95,1,28,273.43,Saturday,Fall,True
2022-09-03,PROP003,0.933,2,27,256.73,Saturday,Fall,True
2022-09-03,PROP004,0.561,13,16,281.1,Saturday,Fall,True
2022-09-03,PROP005,0.744,7,22,281.4,Saturday,Fall,True
2022-09-03,PROP006,0.524,14,15,256.63,Saturday,Fall,True
2022-09-03,PROP007,0.771,6,23,267.37,Saturday,Fall,True
2022-09-03,PROP008,0.81,5,24,294.2,Saturday,Fall,True
2022-09-03,PROP009,0.727,8,21,274.1,Saturday,Fall,True
2022-09-03,PROP010,0.799,6,23,263.77,Saturday,Fall,True
2022-09-04,PROP001,0.95,1,28,265.33,Sunday,Fall,True
2022-09-04,PROP002,0.84,4,25,273.43,Sunday,Fall,True
2022-09-04,PROP003,0.916,2,27,256.73,Sunday,Fall,True
2022-09-04,PROP004,0.833,5,24,281.1,Sunday,Fall,True
2022-09-04,PROP005,0.59,12,17,281.4,Sunday,Fall,True
2022-09-04,PROP006,0.823,5,24,256.63,Sunday,Fall,True
2022-09-04,PROP007,0.88,3,26,267.37,Sunday,Fall,True
2022-09-04,PROP008,0.751,7,22,294.2,Sunday,Fall,True
2022-09-04,PROP009,0.803,5,24,274.1,Sunday,Fall,True
2022-09-04,PROP010,0.869,3,26,263.77,Sunday,Fall,True
2022-09-05,PROP001,0.545,13,16,265.33,Monday,Fall,False
2022-09-05,PROP002,0.544,13,16,273.43,Monday,Fall,False
2022-09-05,PROP003,0.818,5,24,256.73,Monday,Fall,False
2022-09-05,PROP004,0.709,8,21,281.1,Monday,Fall,False
2022-09-05,PROP005,0.824,5,24,281.4,Monday,Fall,False
2022-09-05,PROP006,0.599,12,17,256.63,Monday,Fall,False
2022-09-05,PROP007,0.655,10,19,267.37,Monday,Fall,False
2022-09-05,PROP008,0.73,8,21,294.2,Monday,Fall,False
2022-09-05,PROP009,0.926,2,27,274.1,Monday,Fall,False
2022-09-05,PROP010,0.581,12,17,263.77,Monday,Fall,False
2022-09-06,PROP001,0.658,10,19,265.33,Tuesday,Fall,False
2022-09-06,PROP002,0.849,4,25,273.43,Tuesday,Fall,False
2022-09-06,PROP003,0.589,12,17,256.73,Tuesday,Fall,False
2022-09-06,PROP004,0.85,4,25,281.1,Tuesday,Fall,False
2022-09-06,PROP005,0.812,5,24,281.4,Tuesday,Fall,False
2022-09-06,PROP006,0.774,6,23,256.63,Tuesday,Fall,False
2022-09-06,PROP007,0.619,11,18,267.37,Tuesday,Fall,False
2022-09-06,PROP008,0.736,7,22,294.2,Tuesday,Fall,False
2022-09-06,PROP009,0.867,4,25,274.1,Tuesday,Fall,False
2022-09-06,PROP010,0.474,15,14,263.77,Tuesday,Fall,False
2022-09-07,PROP001,0.622,11,18,265.33,Wednesday,Fall,False
2022-09-07,PROP002,0.727,8,21,273.43,Wednesday,Fall,False
2022-09-07,PROP003,0.634,10,19,256.73,Wednesday,Fall,False
2022-09-07,PROP004,0.531,14,15,281.1,Wednesday,Fall,False
2022-09-07,PROP005,0.866,4,25,281.4,Wednesday,Fall,False
2022-09-07,PROP006,0.745,7,22,256.63,Wednesday,Fall,False
2022-09-07,PROP007,0.487,15,14,267.37,Wednesday,Fall,False
2022-09-07,PROP008,0.757,7,22,294.2,Wednesday,Fall,False
2022-09-07,PROP009,0.734,7,22,274.1,Wednesday,Fall,False
2022-09-07,PROP010,0.739,7,22,263.77,Wednesday,Fall,False
2022-09-08,PROP001,0.751,7,22,265.33,Thursday,Fall,False
2022-09-08,PROP002,0.785,6,23,273.43,Thursday,Fall,False
2022-09-08,PROP003,0.763,7,22,256.73,Thursday,Fall,False
2022-09-08,PROP004,0.746,7,22,281.1,Thursday,Fall,False
2022-09-08,PROP005,0.567,12,17,281.4,Thursday,Fall,False
2022-09-08,PROP006,0.506,14,15,256.63,Thursday,Fall,False
2022-09-08,PROP007,0.749,7,22,267.37,Thursday,Fall,False
2022-09-08,PROP008,0.733,8,21,294.2,Thursday,Fall,False
2022-09-08,PROP009,0.85,4,25,274.1,Thursday,Fall,False
2022-09-08,PROP010,0.537,13,16,263.77,Thursday,Fall,False
2022-09-09,PROP001,0.95,1,28,265.33,Friday,Fall,False
2022-09-09,PROP002,0.893,3,26,273.43,Friday,Fall,False
2022-09-09,PROP003,0.662,10,19,256.73,Friday,Fall,False
2022-09-09,PROP004,0.95,1,28,281.1,Friday,Fall,False
2022-09-09,PROP005,0.739,7,22,281.4,Friday,Fall,False
2022-09-09,PROP006,0.815,5,24,256.63,Friday,Fall,False
2022-09-09,PROP007,0.523,14,15,267.37,Friday,Fall,False
2022-09-09,PROP008,0.95,1,28,294.2,Friday,Fall,False
2022-09-09,PROP009,0.95,1,28,274.1,Friday,Fall,False
2022-09-09,PROP010,0.925,2,27,263.77,Friday,Fall,False
2022-09-10,PROP001,0.852,4,25,265.33,Saturday,Fall,True
2022-09-10,PROP002,0.619,11,18,273.43,Saturday,Fall,True
2022-09-10,PROP003,0.95,1,28,256.73,Saturday,Fall,True
2022-09-10,PROP004,0.914,2,27,281.1,Saturday,Fall,True
2022-09-10,PROP005,0.6,12,17,281.4,Saturday,Fall,True
2022-09-10,PROP006,0.869,3,26,256.63,Saturday,Fall,True
2022-09-10,PROP007,0.628,11,18,267.37,Saturday,Fall,True
2022-09-10,PROP008,0.51,14,15,294.2,Saturday,Fall,True
2022-09-10,PROP009,0.903,2,27,274.1,Saturday,Fall,True
2022-09-10,PROP010,0.92,2,27,263.77,Saturday,Fall,True
2022-09-11,PROP001,0.891,3,26,265.33,Sunday,Fall,True
2022-09-11,PROP002,0.651,10,19,273.43,Sunday,Fall,True
2022-09-11,PROP003,0.739,7,22,256.73,Sunday,Fall,True
2022-09-11,PROP004,0.823,5,24,281.1,Sunday,Fall,True
2022-09-11,PROP005,0.814,5,24,281.4,Sunday,Fall,True
2022-09-11,PROP006,0.888,3,26,256.63,Sunday,Fall,True
2022-09-11,PROP007,0.901,2,27,267.37,Sunday,Fall,True
2022-09-11,PROP008,0.95,1,28,294.2,Sunday,Fall,True
2022-09-11,PROP009,0.95,1,28,274.1,Sunday,Fall,True
2022-09-11,PROP010,0.803,5,24,263.77,Sunday,Fall,True
2022-09-12,PROP001,0.76,7,22,265.33,Monday,Fall,False
2022-09-12,PROP002,0.597,12,17,273.43,Monday,Fall,False
2022-09-12,PROP003,0.781,6,23,256.73,Monday,Fall,False
2022-09-12,PROP004,0.897,3,26,281.1,Monday,Fall,False
2022-09-12,PROP005,0.747,7,22,281.4,Monday,Fall,False
2022-09-12,PROP006,0.955,1,28,256.63,Monday,Fall,False
2022-09-12,PROP007,0.827,5,24,267.37,Monday,Fall,False
2022-09-12,PROP008,0.916,2,27,294.2,Monday,Fall,False
2022-09-12,PROP009,0.598,12,17,274.1,Monday,Fall,False
2022-09-12,PROP010,0.781,6,23,263.77,Monday,Fall,False
2022-09-13,PROP001,0.768,6,23,265.33,Tuesday,Fall,False
2022-09-13,PROP002,0.779,6,23,273.43,Tuesday,Fall,False
2022-09-13,PROP003,0.962,1,28,256.73,Tuesday,Fall,False
2022-09-13,PROP004,0.764,7,22,281.1,Tuesday,Fall,False
2022-09-13,PROP005,0.908,2,27,281.4,Tuesday,Fall,False
2022-09-13,PROP006,0.837,4,25,256.63,Tuesday,Fall,False
2022-09-13,PROP007,0.44,16,13,267.37,Tuesday,Fall,False
2022-09-13,PROP008,0.895,3,26,294.2,Tuesday,Fall,False
2022-09-13,PROP009,0.806,5,24,274.1,Tuesday,Fall,False
2022-09-13,PROP010,0.369,18,11,263.77,Tuesday,Fall,False
2022-09-14,PROP001,0.931,2,27,265.33,Wednesday,Fall,False
2022-09-14,PROP002,0.528,14,15,273.43,Wednesday,Fall,False
2022-09-14,PROP003,0.832,5,24,256.73,Wednesday,Fall,False
2022-09-14,PROP004,0.844,4,25,281.1,Wednesday,Fall,False
2022-09-14,PROP005,0.798,6,23,281.4,Wednesday,Fall,False
2022-09-14,PROP006,0.662,10,19,256.63,Wednesday,Fall,False
2022-09-14,PROP007,0.709,8,21,267.37,Wednesday,Fall,False
2022-09-14,PROP008,0.772,6,23,294.2,Wednesday,Fall,False
2022-09-14,PROP009,0.802,5,24,274.1,Wednesday,Fall,False
2022-09-14,PROP010,0.514,14,15,263.77,Wednesday,Fall,False
2022-09-15,PROP001,0.767,6,23,265.33,Thursday,Fall,False
2022-09-15,PROP002,0.885,3,26,273.43,Thursday,Fall,False
2022-09-15,PROP003,0.701,8,21,256.73,Thursday,Fall,False
2022-09-15,PROP004,0.557,13,16,281.1,Thursday,Fall,False
2022-09-15,PROP005,0.729,8,21,281.4,Thursday,Fall,False
2022-09-15,PROP006,0.846,4,25,256.63,Thursday,Fall,False
2022-09-15,PROP007,0.686,9,20,267.37,Thursday,Fall,False
2022-09-15,PROP008,0.65,10,19,294.2,Thursday,Fall,False
2022-09-15,PROP009,0.794,6,23,274.1,Thursday,Fall,False
2022-09-15,PROP010,0.672,9,20,263.77,Thursday,Fall,False
2022-09-16,PROP001,0.893,3,26,265.33,Friday,Fall,False
2022-09-16,PROP002,0.439,16,13,273.43,Friday,Fall,False
2022-09-16,PROP003,0.707,8,21,256.73,Friday,Fall,False
2022-09-16,PROP004,0.94,1,28,281.1,Friday,Fall,False
2022-09-16,PROP005,0.609,11,18,281.4,Friday,Fall,False
2022-09-16,PROP006,0.794,6,23,256.63,Friday,Fall,False
2022-09-16,PROP007,0.71,8,21,267.37,Friday,Fall,False
2022-09-16,PROP008,0.95,1,28,294.2,Friday,Fall,False
2022-09-16,PROP009,0.95,1,28,274.1,Friday,Fall,False
2022-09-16,PROP010,0.684,9,20,263.77,Friday,Fall,False
2022-09-17,PROP001,0.949,1,28,265.33,Saturday,Fall,True
2022-09-17,PROP002,0.584,12,17,273.43,Saturday,Fall,True
2022-09-17,PROP003,0.766,7,22,256.73,Saturday,Fall,True
2022-09-17,PROP004,0.95,1,28,281.1,Saturday,Fall,True
2022-09-17,PROP005,0.613,11,18,281.4,Saturday,Fall,True
2022-09-17,PROP006,0.767,6,23,256.63,Saturday,Fall,True
2022-09-17,PROP007,0.943,1,28,267.37,Saturday,Fall,True
2022-09-17,PROP008,0.663,10,19,294.2,Saturday,Fall,True
2022-09-17,PROP009,0.847,4,25,274.1,Saturday,Fall,True
2022-09-17,PROP010,0.95,1,28,263.77,Saturday,Fall,True
2022-09-18,PROP001,0.903,2,27,265.33,Sunday,Fall,True
2022-09-18,PROP002,0.859,4,25,273.43,Sunday,Fall,True
2022-09-18,PROP003,0.519,14,15,256.73,Sunday,Fall,True
2022-09-18,PROP004,0.612,11,18,281.1,Sunday,Fall,True
2022-09-18,PROP005,0.87,3,26,281.4,Sunday,Fall,True
2022-09-18,PROP006,0.95,1,28,256.63,Sunday,Fall,True
2022-09-18,PROP007,0.944,1,28,267.37,Sunday,Fall,True
2022-09-18,PROP008,0.95,1,28,294.2,Sunday,Fall,True
2022-09-18,PROP009,0.832,5,24,274.1,Sunday,Fall,True
2022-09-18,PROP010,0.524,14,15,263.77,Sunday,Fall,True
2022-09-19,PROP001,0.762,7,22,265.33,Monday,Fall,False
2022-09-19,PROP002,0.716,8,21,273.43,Monday,Fall,False
2022-09-19,PROP003,0.544,13,16,256.73,Monday,Fall,False
2022-09-19,PROP004,0.187,24,5,281.1,Monday,Fall,False
2022-09-19,PROP005,0.757,7,22,281.4,Monday,Fall,False
2022-09-19,PROP006,0.502,14,15,256.63,Monday,Fall,False
2022-09-19,PROP007,0.726,8,21,267.37,Monday,Fall,False
2022-09-19,PROP008,0.706,8,21,294.2,Monday,Fall,False
2022-09-19,PROP009,0.601,11,18,274.1,Monday,Fall,False
2022-09-19,PROP010,0.718,8,21,263.77,Monday,Fall,False
2022-09-20,PROP001,0.705,8,21,265.33,Tuesday,Fall,False
2022-09-20,PROP002,0.748,7,22,273.43,Tuesday,Fall,False
2022-09-20,PROP003,0.615,11,18,256.73,Tuesday,Fall,False
2022-09-20,PROP004,0.639,10,19,281.1,Tuesday,Fall,False
2022-09-20,PROP005,0.564,13,16,281.4,Tuesday,Fall,False
2022-09-20,PROP006,0.641,10,19,256.63,Tuesday,Fall,False
2022-09-20,PROP007,0.888,3,26,267.37,Tuesday,Fall,False
2022-09-20,PROP008,0.467,16,13,294.2,Tuesday,Fall,False
2022-09-20,PROP009,0.608,11,18,274.1,Tuesday,Fall,False
2022-09-20,PROP010,0.592,12,17,263.77,Tuesday,Fall,False
2022-09-21,PROP001,0.758,7,22,265.33,Wednesday,Fall,False
2022-09-21,PROP002,0.613,11,18,273.43,Wednesday,Fall,False
2022-09-21,PROP003,0.911,2,27,256.73,Wednesday,Fall,False
2022-09-21,PROP004,0.729,8,21,281.1,Wednesday,Fall,False
2022-09-21,PROP005,0.915,2,27,281.4,Wednesday,Fall,False
2022-09-21,PROP006,0.728,8,21,256.63,Wednesday,Fall,False
2022-09-21,PROP007,0.875,3,26,267.37,Wednesday,Fall,False
2022-09-21,PROP008,0.694,9,20,294.2,Wednesday,Fall,False
2022-09-21,PROP009,0.869,3,26,274.1,Wednesday,Fall,False
2022-09-21,PROP010,0.787,6,23,263.77,Wednesday,Fall,False
2022-09-22,PROP001,0.752,7,22,265.33,Thursday,Fall,False
2022-09-22,PROP002,0.56,13,16,273.43,Thursday,Fall,False
2022-09-22,PROP003,0.817,5,24,256.73,Thursday,Fall,False
2022-09-22,PROP004,0.576,12,17,281.1,Thursday,Fall,False
2022-09-22,PROP005,0.734,7,22,281.4,Thursday,Fall,False
2022-09-22,PROP006,0.882,3,26,256.63,Thursday,Fall,False
2022-09-22,PROP007,0.607,11,18,267.37,Thursday,Fall,False
2022-09-22,PROP008,0.385,18,11,294.2,Thursday,Fall,False
2022-09-22,PROP009,0.471,15,14,274.1,Thursday,Fall,False
2022-09-22,PROP010,0.852,4,25,263.77,Thursday,Fall,False
2022-09-23,PROP001,0.755,7,22,265.33,Friday,Fall,False
2022-09-23,PROP002,0.86,4,25,273.43,Friday,Fall,False
2022-09-23,PROP003,0.663,10,19,256.73,Friday,Fall,False
2022-09-23,PROP004,0.896,3,26,281.1,Friday,Fall,False
2022-09-23,PROP005,0.726,8,21,281.4,Friday,Fall,False
2022-09-23,PROP006,0.645,10,19,256.63,Friday,Fall,False
2022-09-23,PROP007,0.829,5,24,267.37,Friday,Fall,False
2022-09-23,PROP008,0.76,7,22,294.2,Friday,Fall,False
2022-09-23,PROP009,0.627,11,18,274.1,Friday,Fall,False
2022-09-23,PROP010,0.95,1,28,263.77,Friday,Fall,False
2022-09-24,PROP001,0.672,9,20,265.33,Saturday,Fall,True
2022-09-24,PROP002,0.507,14,15,273.43,Saturday,Fall,True
2022-09-24,PROP003,0.925,2,27,256.73,Saturday,Fall,True
2022-09-24,PROP004,0.678,9,20,281.1,Saturday,Fall,True
2022-09-24,PROP005,0.95,1,28,281.4,Saturday,Fall,True
2022-09-24,PROP006,0.855,4,25,256.63,Saturday,Fall,True
2022-09-24,PROP007,0.544,13,16,267.37,Saturday,Fall,True
2022-09-24,PROP008,0.862,4,25,294.2,Saturday,Fall,True
2022-09-24,PROP009,0.79,6,23,274.1,Saturday,Fall,True
2022-09-24,PROP010,0.644,10,19,263.77,Saturday,Fall,True
2022-09-25,PROP001,0.689,9,20,265.33,Sunday,Fall,True
2022-09-25,PROP002,0.645,10,19,273.43,Sunday,Fall,True
2022-09-25,PROP003,0.429,17,12,256.73,Sunday,Fall,True
2022-09-25,PROP004,0.767,6,23,281.1,Sunday,Fall,True
2022-09-25,PROP005,0.801,5,24,281.4,Sunday,Fall,True
2022-09-25,PROP006,0.812,5,24,256.63,Sunday,Fall,True
2022-09-25,PROP007,0.888,3,26,267.37,Sunday,Fall,True
2022-09-25,PROP008,0.847,4,25,294.2,Sunday,Fall,True
2022-09-25,PROP009,0.872,3,26,274.1,Sunday,Fall,True
2022-09-25,PROP010,0.722,8,21,263.77,Sunday,Fall,True
2022-09-26,PROP001,0.762,7,22,265.33,Monday,Fall,False
2022-09-26,PROP002,0.837,4,25,273.43,Monday,Fall,False
2022-09-26,PROP003,0.734,7,22,256.73,Monday,Fall,False
2022-09-26,PROP004,0.519,14,15,281.1,Monday,Fall,False
2022-09-26,PROP005,0.472,15,14,281.4,Monday,Fall,False
2022-09-26,PROP006,0.908,2,27,256.63,Monday,Fall,False
2022-09-26,PROP007,0.52,14,15,267.37,Monday,Fall,False
2022-09-26,PROP008,0.81,5,24,294.2,Monday,Fall,False
2022-09-26,PROP009,0.785,6,23,274.1,Monday,Fall,False
2022-09-26,PROP010,0.816,5,24,263.77,Monday,Fall,False
2022-09-27,PROP001,0.607,11,18,265.33,Tuesday,Fall,False
2022-09-27,PROP002,0.751,7,22,273.43,Tuesday,Fall,False
2022-09-27,PROP003,0.616,11,18,256.73,Tuesday,Fall,False
2022-09-27,PROP004,0.549,13,16,281.1,Tuesday,Fall,False
2022-09-27,PROP005,0.674,9,20,281.4,Tuesday,Fall,False
2022-09-27,PROP006,0.68,9,20,256.63,Tuesday,Fall,False
2022-09-27,PROP007,0.653,10,19,267.37,Tuesday,Fall,False
2022-09-27,PROP008,0.706,8,21,294.2,Tuesday,Fall,False
2022-09-27,PROP009,0.702,8,21,274.1,Tuesday,Fall,False
2022-09-27,PROP010,0.695,9,20,263.77,Tuesday,Fall,False
2022-09-28,PROP001,0.544,13,16,265.33,Wednesday,Fall,False
2022-09-28,PROP002,0.606,11,18,273.43,Wednesday,Fall,False
2022-09-28,PROP003,0.858,4,25,256.73,Wednesday,Fall,False
2022-09-28,PROP004,0.672,9,20,281.1,Wednesday,Fall,False
2022-09-28,PROP005,0.81,5,24,281.4,Wednesday,Fall,False
2022-09-28,PROP006,0.604,11,18,256.63,Wednesday,Fall,False
2022-09-28,PROP007,0.769,6,23,267.37,Wednesday,Fall,False
2022-09-28,PROP008,0.726,8,21,294.2,Wednesday,Fall,False
2022-09-28,PROP009,0.832,5,24,274.1,Wednesday,Fall,False
2022-09-28,PROP010,0.67,9,20,263.77,Wednesday,Fall,False
2022-09-29,PROP001,0.65,10,19,265.33,Thursday,Fall,False
2022-09-29,PROP002,0.68,9,20,273.43,Thursday,Fall,False
2022-09-29,PROP003,0.631,11,18,256.73,Thursday,Fall,False
2022-09-29,PROP004,0.881,3,26,281.1,Thursday,Fall,False
2022-09-29,PROP005,0.888,3,26,281.4,Thursday,Fall,False
2022-09-29,PROP006,0.559,13,16,256.63,Thursday,Fall,False
2022-09-29,PROP007,0.66,10,19,267.37,Thursday,Fall,False
2022-09-29,PROP008,0.711,8,21,294.2,Thursday,Fall,False
2022-09-29,PROP009,0.532,14,15,274.1,Thursday,Fall,False
2022-09-29,PROP010,0.913,2,27,263.77,Thursday,Fall,False
2022-09-30,PROP001,0.777,6,23,265.33,Friday,Fall,False
2022-09-30,PROP002,0.867,3,26,273.43,Friday,Fall,False
2022-09-30,PROP003,0.861,4,25,256.73,Friday,Fall,False
2022-09-30,PROP004,0.95,1,28,281.1,Friday,Fall,False
2022-09-30,PROP005,0.8,6,23,281.4,Friday,Fall,False
2022-09-30,PROP006,0.678,9,20,256.63,Friday,Fall,False
2022-09-30,PROP007,0.605,11,18,267.37,Friday,Fall,False
2022-09-30,PROP008,0.478,15,14,294.2,Friday,Fall,False
2022-09-30,PROP009,0.822,5,24,274.1,Friday,Fall,False
2022-09-30,PROP010,0.863,4,25,263.77,Friday,Fall,False
2022-10-01,PROP001,0.804,5,24,265.33,Saturday,Fall,True
2022-10-01,PROP002,0.719,8,21,273.43,Saturday,Fall,True
2022-10-01,PROP003,0.676,9,20,256.73,Saturday,Fall,True
2022-10-01,PROP004,0.632,11,18,281.1,Saturday,Fall,True
2022-10-01,PROP005,0.84,4,25,281.4,Saturday,Fall,True
2022-10-01,PROP006,0.923,2,27,256.63,Saturday,Fall,True
