date,property_id,competitor_id,competitor_name,competitor_price,competitor_available_rooms,competitor_rating
2022-06-19,PROP007,COMP_5,Competitor Hotel 5,102.16,11,4.6
2022-06-19,PROP008,COMP_1,Competitor Hotel 1,132.46,3,3.9
2022-06-19,PROP008,COMP_2,Competitor Hotel 2,126.68,20,3.6
2022-06-19,PROP008,COMP_3,Competitor Hotel 3,90.64,6,4.0
2022-06-19,PROP008,COMP_4,Competitor Hotel 4,98.37,31,4.2
2022-06-19,PROP009,COMP_1,Competitor Hotel 1,98.58,33,3.7
2022-06-19,PROP009,COMP_2,Competitor Hotel 2,75.0,26,4.3
2022-06-19,PROP009,COMP_3,Competitor Hotel 3,81.37,43,3.0
2022-06-19,PROP009,COMP_4,Competitor Hotel 4,95.13,39,4.5
2022-06-19,PROP010,COMP_1,Competitor Hotel 1,75.61,30,3.0
2022-06-19,PROP010,COMP_2,Competitor Hotel 2,57.73,0,3.8
2022-06-19,PROP010,COMP_3,Competitor Hotel 3,65.77,24,3.9
2022-06-19,PROP010,COMP_4,Competitor Hotel 4,161.81,17,4.0
2022-06-19,PROP010,COMP_5,Competitor Hotel 5,66.85,41,4.4
2022-06-20,PROP001,COMP_1,Competitor Hotel 1,113.51,0,4.4
2022-06-20,PROP001,COMP_2,Competitor Hotel 2,107.54,41,3.3
2022-06-20,PROP001,COMP_3,Competitor Hotel 3,90.71,42,3.6
2022-06-20,PROP002,COMP_1,Competitor Hotel 1,140.51,18,3.9
2022-06-20,PROP002,COMP_2,Competitor Hotel 2,50.77,47,3.7
2022-06-20,PROP002,COMP_3,Competitor Hotel 3,101.16,19,5.2
2022-06-20,PROP002,COMP_4,Competitor Hotel 4,121.13,46,3.8
2022-06-20,PROP003,COMP_1,Competitor Hotel 1,114.7,26,3.3
2022-06-20,PROP003,COMP_2,Competitor Hotel 2,93.37,11,3.6
2022-06-20,PROP003,COMP_3,Competitor Hotel 3,83.46,17,4.3
2022-06-20,PROP003,COMP_4,Competitor Hotel 4,85.61,36,4.3
2022-06-20,PROP004,COMP_1,Competitor Hotel 1,97.89,7,5.4
2022-06-20,PROP004,COMP_2,Competitor Hotel 2,130.75,17,4.1
2022-06-20,PROP004,COMP_3,Competitor Hotel 3,97.19,16,4.1
2022-06-20,PROP005,COMP_1,Competitor Hotel 1,92.66,22,4.5
2022-06-20,PROP005,COMP_2,Competitor Hotel 2,77.35,12,4.5
2022-06-20,PROP005,COMP_3,Competitor Hotel 3,94.07,14,3.7
2022-06-20,PROP006,COMP_1,Competitor Hotel 1,99.03,2,4.4
2022-06-20,PROP006,COMP_2,Competitor Hotel 2,115.77,29,3.7
2022-06-20,PROP006,COMP_3,Competitor Hotel 3,96.44,48,3.6
2022-06-20,PROP006,COMP_4,Competitor Hotel 4,137.31,33,4.2
2022-06-20,PROP006,COMP_5,Competitor Hotel 5,90.95,3,3.9
2022-06-20,PROP007,COMP_1,Competitor Hotel 1,112.7,46,3.5
2022-06-20,PROP007,COMP_2,Competitor Hotel 2,77.66,3,3.4
2022-06-20,PROP007,COMP_3,Competitor Hotel 3,135.45,50,4.7
2022-06-20,PROP008,COMP_1,Competitor Hotel 1,84.85,4,2.9
2022-06-20,PROP008,COMP_2,Competitor Hotel 2,38.36,15,3.4
2022-06-20,PROP008,COMP_3,Competitor Hotel 3,52.77,38,4.0
2022-06-20,PROP008,COMP_4,Competitor Hotel 4,122.27,39,4.1
2022-06-20,PROP009,COMP_1,Competitor Hotel 1,69.49,10,4.3
2022-06-20,PROP009,COMP_2,Competitor Hotel 2,140.56,15,4.2
2022-06-20,PROP009,COMP_3,Competitor Hotel 3,112.33,26,4.2
2022-06-20,PROP009,COMP_4,Competitor Hotel 4,118.92,5,4.2
2022-06-20,PROP010,COMP_1,Competitor Hotel 1,101.4,32,4.6
2022-06-20,PROP010,COMP_2,Competitor Hotel 2,94.15,44,4.7
2022-06-20,PROP010,COMP_3,Competitor Hotel 3,119.85,11,3.8
2022-06-21,PROP001,COMP_1,Competitor Hotel 1,52.1,38,3.9
2022-06-21,PROP001,COMP_2,Competitor Hotel 2,106.91,43,3.5
2022-06-21,PROP001,COMP_3,Competitor Hotel 3,98.69,38,4.4
2022-06-21,PROP001,COMP_4,Competitor Hotel 4,105.55,21,3.4
2022-06-21,PROP002,COMP_1,Competitor Hotel 1,98.71,37,4.8
2022-06-21,PROP002,COMP_2,Competitor Hotel 2,110.78,43,3.4
2022-06-21,PROP002,COMP_3,Competitor Hotel 3,141.68,34,4.2
2022-06-21,PROP002,COMP_4,Competitor Hotel 4,118.06,36,4.2
2022-06-21,PROP002,COMP_5,Competitor Hotel 5,167.8,30,4.2
2022-06-21,PROP003,COMP_1,Competitor Hotel 1,98.55,40,3.0
2022-06-21,PROP003,COMP_2,Competitor Hotel 2,55.16,49,4.2
2022-06-21,PROP003,COMP_3,Competitor Hotel 3,73.84,19,4.4
2022-06-21,PROP003,COMP_4,Competitor Hotel 4,135.67,43,4.0
2022-06-21,PROP004,COMP_1,Competitor Hotel 1,132.07,26,4.7
2022-06-21,PROP004,COMP_2,Competitor Hotel 2,75.01,17,3.7
2022-06-21,PROP004,COMP_3,Competitor Hotel 3,79.86,17,4.0
2022-06-21,PROP005,COMP_1,Competitor Hotel 1,125.51,23,4.5
2022-06-21,PROP005,COMP_2,Competitor Hotel 2,92.77,28,3.9
2022-06-21,PROP005,COMP_3,Competitor Hotel 3,134.93,15,3.9
2022-06-21,PROP006,COMP_1,Competitor Hotel 1,132.21,36,4.7
2022-06-21,PROP006,COMP_2,Competitor Hotel 2,37.43,17,4.3
2022-06-21,PROP006,COMP_3,Competitor Hotel 3,102.79,38,4.1
2022-06-21,PROP006,COMP_4,Competitor Hotel 4,126.34,4,3.6
2022-06-21,PROP006,COMP_5,Competitor Hotel 5,137.13,43,4.2
2022-06-21,PROP007,COMP_1,Competitor Hotel 1,75.31,24,3.4
2022-06-21,PROP007,COMP_2,Competitor Hotel 2,106.07,4,3.7
2022-06-21,PROP007,COMP_3,Competitor Hotel 3,65.6,38,4.3
2022-06-21,PROP008,COMP_1,Competitor Hotel 1,89.15,0,4.1
2022-06-21,PROP008,COMP_2,Competitor Hotel 2,44.56,10,3.3
2022-06-21,PROP008,COMP_3,Competitor Hotel 3,102.53,22,3.0
2022-06-21,PROP008,COMP_4,Competitor Hotel 4,111.02,1,3.5
2022-06-21,PROP009,COMP_1,Competitor Hotel 1,80.73,9,4.2
2022-06-21,PROP009,COMP_2,Competitor Hotel 2,84.09,50,4.4
2022-06-21,PROP009,COMP_3,Competitor Hotel 3,96.36,42,5.0
2022-06-21,PROP009,COMP_4,Competitor Hotel 4,95.31,5,4.0
2022-06-21,PROP010,COMP_1,Competitor Hotel 1,143.66,21,4.2
2022-06-21,PROP010,COMP_2,Competitor Hotel 2,66.55,22,5.4
2022-06-21,PROP010,COMP_3,Competitor Hotel 3,63.68,9,3.9
2022-06-21,PROP010,COMP_4,Competitor Hotel 4,83.88,16,4.0
2022-06-22,PROP001,COMP_1,Competitor Hotel 1,99.64,5,3.8
2022-06-22,PROP001,COMP_2,Competitor Hotel 2,124.61,7,4.7
2022-06-22,PROP001,COMP_3,Competitor Hotel 3,77.86,12,4.1
2022-06-22,PROP001,COMP_4,Competitor Hotel 4,54.47,50,4.4
2022-06-22,PROP001,COMP_5,Competitor Hotel 5,96.07,23,4.0
2022-06-22,PROP002,COMP_1,Competitor Hotel 1,104.51,30,3.9
2022-06-22,PROP002,COMP_2,Competitor Hotel 2,136.36,28,3.8
2022-06-22,PROP002,COMP_3,Competitor Hotel 3,73.31,44,3.7
2022-06-22,PROP002,COMP_4,Competitor Hotel 4,135.84,49,4.4
2022-06-22,PROP002,COMP_5,Competitor Hotel 5,140.14,33,4.3
2022-06-22,PROP003,COMP_1,Competitor Hotel 1,71.57,49,4.2
2022-06-22,PROP003,COMP_2,Competitor Hotel 2,112.66,14,4.5
2022-06-22,PROP003,COMP_3,Competitor Hotel 3,133.9,0,3.7
2022-06-22,PROP004,COMP_1,Competitor Hotel 1,19.44,38,4.0
2022-06-22,PROP004,COMP_2,Competitor Hotel 2,54.28,36,4.0
2022-06-22,PROP004,COMP_3,Competitor Hotel 3,103.68,20,3.3
2022-06-22,PROP004,COMP_4,Competitor Hotel 4,84.6,11,4.7
2022-06-22,PROP004,COMP_5,Competitor Hotel 5,102.18,25,4.2
2022-06-22,PROP005,COMP_1,Competitor Hotel 1,141.87,34,4.5
2022-06-22,PROP005,COMP_2,Competitor Hotel 2,101.38,35,4.2
2022-06-22,PROP005,COMP_3,Competitor Hotel 3,134.91,2,4.6
2022-06-22,PROP005,COMP_4,Competitor Hotel 4,135.43,0,3.4
2022-06-22,PROP005,COMP_5,Competitor Hotel 5,74.64,39,3.7
2022-06-22,PROP006,COMP_1,Competitor Hotel 1,103.81,4,4.4
2022-06-22,PROP006,COMP_2,Competitor Hotel 2,96.47,38,3.7
2022-06-22,PROP006,COMP_3,Competitor Hotel 3,84.56,4,3.9
2022-06-22,PROP007,COMP_1,Competitor Hotel 1,108.83,45,3.4
2022-06-22,PROP007,COMP_2,Competitor Hotel 2,98.16,29,4.0
2022-06-22,PROP007,COMP_3,Competitor Hotel 3,138.78,7,4.5
2022-06-22,PROP007,COMP_4,Competitor Hotel 4,89.93,11,4.0
2022-06-22,PROP008,COMP_1,Competitor Hotel 1,140.51,6,4.3
2022-06-22,PROP008,COMP_2,Competitor Hotel 2,78.2,22,3.8
2022-06-22,PROP008,COMP_3,Competitor Hotel 3,76.91,35,2.9
2022-06-22,PROP008,COMP_4,Competitor Hotel 4,112.26,50,3.7
2022-06-22,PROP009,COMP_1,Competitor Hotel 1,68.47,37,4.3
2022-06-22,PROP009,COMP_2,Competitor Hotel 2,62.71,36,3.6
2022-06-22,PROP009,COMP_3,Competitor Hotel 3,116.81,35,4.9
2022-06-22,PROP009,COMP_4,Competitor Hotel 4,79.46,0,3.5
2022-06-22,PROP010,COMP_1,Competitor Hotel 1,99.16,0,3.4
2022-06-22,PROP010,COMP_2,Competitor Hotel 2,130.45,0,4.1
2022-06-22,PROP010,COMP_3,Competitor Hotel 3,103.9,40,4.2
2022-06-22,PROP010,COMP_4,Competitor Hotel 4,134.96,20,4.2
2022-06-23,PROP001,COMP_1,Competitor Hotel 1,87.93,50,4.1
2022-06-23,PROP001,COMP_2,Competitor Hotel 2,162.72,40,3.6
2022-06-23,PROP001,COMP_3,Competitor Hotel 3,93.78,13,3.9
2022-06-23,PROP001,COMP_4,Competitor Hotel 4,95.12,13,3.6
2022-06-23,PROP001,COMP_5,Competitor Hotel 5,48.86,14,2.8
2022-06-23,PROP002,COMP_1,Competitor Hotel 1,54.11,4,3.6
2022-06-23,PROP002,COMP_2,Competitor Hotel 2,153.32,38,4.5
2022-06-23,PROP002,COMP_3,Competitor Hotel 3,116.68,43,4.1
2022-06-23,PROP002,COMP_4,Competitor Hotel 4,87.63,35,4.0
2022-06-23,PROP002,COMP_5,Competitor Hotel 5,74.17,24,4.3
2022-06-23,PROP003,COMP_1,Competitor Hotel 1,89.33,18,4.0
2022-06-23,PROP003,COMP_2,Competitor Hotel 2,121.48,0,3.6
2022-06-23,PROP003,COMP_3,Competitor Hotel 3,80.78,33,3.9
2022-06-23,PROP004,COMP_1,Competitor Hotel 1,80.65,9,4.8
2022-06-23,PROP004,COMP_2,Competitor Hotel 2,155.32,31,4.2
2022-06-23,PROP004,COMP_3,Competitor Hotel 3,126.29,32,3.9
2022-06-23,PROP004,COMP_4,Competitor Hotel 4,58.75,4,4.5
2022-06-23,PROP005,COMP_1,Competitor Hotel 1,60.25,7,4.8
2022-06-23,PROP005,COMP_2,Competitor Hotel 2,72.86,3,4.2
2022-06-23,PROP005,COMP_3,Competitor Hotel 3,112.1,17,3.1
2022-06-23,PROP005,COMP_4,Competitor Hotel 4,110.62,43,4.2
2022-06-23,PROP006,COMP_1,Competitor Hotel 1,149.2,43,3.9
2022-06-23,PROP006,COMP_2,Competitor Hotel 2,73.87,42,4.1
2022-06-23,PROP006,COMP_3,Competitor Hotel 3,121.65,44,3.6
2022-06-23,PROP006,COMP_4,Competitor Hotel 4,140.39,15,4.0
2022-06-23,PROP007,COMP_1,Competitor Hotel 1,142.85,11,4.0
2022-06-23,PROP007,COMP_2,Competitor Hotel 2,114.15,48,4.2
2022-06-23,PROP007,COMP_3,Competitor Hotel 3,90.26,3,4.4
2022-06-23,PROP008,COMP_1,Competitor Hotel 1,85.75,46,3.7
2022-06-23,PROP008,COMP_2,Competitor Hotel 2,90.03,0,4.8
2022-06-23,PROP008,COMP_3,Competitor Hotel 3,85.31,26,3.6
2022-06-23,PROP008,COMP_4,Competitor Hotel 4,43.32,11,4.6
2022-06-23,PROP008,COMP_5,Competitor Hotel 5,80.41,42,4.5
2022-06-23,PROP009,COMP_1,Competitor Hotel 1,95.8,31,4.5
2022-06-23,PROP009,COMP_2,Competitor Hotel 2,109.5,33,3.5
2022-06-23,PROP009,COMP_3,Competitor Hotel 3,115.27,32,4.2
2022-06-23,PROP009,COMP_4,Competitor Hotel 4,86.21,38,3.8
2022-06-23,PROP010,COMP_1,Competitor Hotel 1,50.66,32,3.8
2022-06-23,PROP010,COMP_2,Competitor Hotel 2,128.59,19,4.4
2022-06-23,PROP010,COMP_3,Competitor Hotel 3,104.72,13,4.4
2022-06-23,PROP010,COMP_4,Competitor Hotel 4,138.97,12,4.7
2022-06-24,PROP001,COMP_1,Competitor Hotel 1,98.12,49,3.9
2022-06-24,PROP001,COMP_2,Competitor Hotel 2,48.55,49,4.0
2022-06-24,PROP001,COMP_3,Competitor Hotel 3,115.59,27,3.8
2022-06-24,PROP002,COMP_1,Competitor Hotel 1,98.62,0,4.0
2022-06-24,PROP002,COMP_2,Competitor Hotel 2,76.01,17,3.7
2022-06-24,PROP002,COMP_3,Competitor Hotel 3,76.9,34,3.6
2022-06-24,PROP002,COMP_4,Competitor Hotel 4,128.75,38,4.1
2022-06-24,PROP003,COMP_1,Competitor Hotel 1,105.14,45,3.8
2022-06-24,PROP003,COMP_2,Competitor Hotel 2,9.8,13,3.4
2022-06-24,PROP003,COMP_3,Competitor Hotel 3,85.12,27,4.8
2022-06-24,PROP003,COMP_4,Competitor Hotel 4,139.61,4,4.4
2022-06-24,PROP004,COMP_1,Competitor Hotel 1,89.81,14,4.3
2022-06-24,PROP004,COMP_2,Competitor Hotel 2,117.44,50,4.1
2022-06-24,PROP004,COMP_3,Competitor Hotel 3,149.68,13,4.4
2022-06-24,PROP004,COMP_4,Competitor Hotel 4,28.01,36,5.3
2022-06-24,PROP004,COMP_5,Competitor Hotel 5,120.11,4,3.5
2022-06-24,PROP005,COMP_1,Competitor Hotel 1,82.18,36,5.2
2022-06-24,PROP005,COMP_2,Competitor Hotel 2,113.46,32,4.3
2022-06-24,PROP005,COMP_3,Competitor Hotel 3,92.21,11,4.2
2022-06-24,PROP005,COMP_4,Competitor Hotel 4,79.55,11,3.2
2022-06-24,PROP006,COMP_1,Competitor Hotel 1,95.7,1,3.7
2022-06-24,PROP006,COMP_2,Competitor Hotel 2,99.78,49,3.9
2022-06-24,PROP006,COMP_3,Competitor Hotel 3,142.65,47,4.0
2022-06-24,PROP006,COMP_4,Competitor Hotel 4,130.58,23,3.7
2022-06-24,PROP006,COMP_5,Competitor Hotel 5,88.37,22,3.7
2022-06-24,PROP007,COMP_1,Competitor Hotel 1,106.49,9,4.1
2022-06-24,PROP007,COMP_2,Competitor Hotel 2,84.37,39,3.5
2022-06-24,PROP007,COMP_3,Competitor Hotel 3,109.63,18,3.4
2022-06-24,PROP008,COMP_1,Competitor Hotel 1,164.82,12,3.5
2022-06-24,PROP008,COMP_2,Competitor Hotel 2,170.59,41,3.9
2022-06-24,PROP008,COMP_3,Competitor Hotel 3,102.79,37,3.7
2022-06-24,PROP008,COMP_4,Competitor Hotel 4,89.31,27,4.1
2022-06-24,PROP008,COMP_5,Competitor Hotel 5,94.24,19,4.4
2022-06-24,PROP009,COMP_1,Competitor Hotel 1,99.31,14,3.7
2022-06-24,PROP009,COMP_2,Competitor Hotel 2,66.54,47,4.0
2022-06-24,PROP009,COMP_3,Competitor Hotel 3,113.88,42,3.6
2022-06-24,PROP010,COMP_1,Competitor Hotel 1,55.39,44,3.5
2022-06-24,PROP010,COMP_2,Competitor Hotel 2,81.47,22,3.8
2022-06-24,PROP010,COMP_3,Competitor Hotel 3,123.02,34,3.6
2022-06-25,PROP001,COMP_1,Competitor Hotel 1,66.5,46,4.1
2022-06-25,PROP001,COMP_2,Competitor Hotel 2,126.38,44,4.0
2022-06-25,PROP001,COMP_3,Competitor Hotel 3,79.01,27,3.3
2022-06-25,PROP001,COMP_4,Competitor Hotel 4,71.72,10,2.8
2022-06-25,PROP002,COMP_1,Competitor Hotel 1,68.99,37,4.4
2022-06-25,PROP002,COMP_2,Competitor Hotel 2,174.75,8,4.2
2022-06-25,PROP002,COMP_3,Competitor Hotel 3,86.31,20,3.6
2022-06-25,PROP002,COMP_4,Competitor Hotel 4,125.74,49,3.9
2022-06-25,PROP003,COMP_1,Competitor Hotel 1,111.99,43,4.5
2022-06-25,PROP003,COMP_2,Competitor Hotel 2,111.7,13,4.0
2022-06-25,PROP003,COMP_3,Competitor Hotel 3,118.15,21,4.1
2022-06-25,PROP003,COMP_4,Competitor Hotel 4,81.55,18,4.3
2022-06-25,PROP003,COMP_5,Competitor Hotel 5,116.43,27,3.4
2022-06-25,PROP004,COMP_1,Competitor Hotel 1,47.12,14,4.5
2022-06-25,PROP004,COMP_2,Competitor Hotel 2,139.18,34,3.8
2022-06-25,PROP004,COMP_3,Competitor Hotel 3,116.35,10,3.8
2022-06-25,PROP004,COMP_4,Competitor Hotel 4,98.96,46,4.5
2022-06-25,PROP004,COMP_5,Competitor Hotel 5,121.11,28,3.1
2022-06-25,PROP005,COMP_1,Competitor Hotel 1,120.43,25,3.8
2022-06-25,PROP005,COMP_2,Competitor Hotel 2,119.69,21,3.3
2022-06-25,PROP005,COMP_3,Competitor Hotel 3,114.4,6,4.2
2022-06-25,PROP005,COMP_4,Competitor Hotel 4,120.47,30,3.8
2022-06-25,PROP006,COMP_1,Competitor Hotel 1,123.59,36,4.0
2022-06-25,PROP006,COMP_2,Competitor Hotel 2,62.82,23,3.2
2022-06-25,PROP006,COMP_3,Competitor Hotel 3,146.11,34,3.5
2022-06-25,PROP006,COMP_4,Competitor Hotel 4,88.02,16,3.8
2022-06-25,PROP007,COMP_1,Competitor Hotel 1,170.28,48,4.0
2022-06-25,PROP007,COMP_2,Competitor Hotel 2,27.14,13,4.7
2022-06-25,PROP007,COMP_3,Competitor Hotel 3,85.19,37,3.7
2022-06-25,PROP007,COMP_4,Competitor Hotel 4,78.59,37,4.2
2022-06-25,PROP007,COMP_5,Competitor Hotel 5,156.56,22,4.3
2022-06-25,PROP008,COMP_1,Competitor Hotel 1,125.88,0,3.9
2022-06-25,PROP008,COMP_2,Competitor Hotel 2,104.87,25,3.8
2022-06-25,PROP008,COMP_3,Competitor Hotel 3,155.87,3,4.8
2022-06-25,PROP008,COMP_4,Competitor Hotel 4,124.49,41,4.4
2022-06-25,PROP008,COMP_5,Competitor Hotel 5,126.34,17,3.2
2022-06-25,PROP009,COMP_1,Competitor Hotel 1,124.34,12,4.4
2022-06-25,PROP009,COMP_2,Competitor Hotel 2,102.46,14,3.0
2022-06-25,PROP009,COMP_3,Competitor Hotel 3,62.75,16,4.1
2022-06-25,PROP009,COMP_4,Competitor Hotel 4,132.73,44,4.7
2022-06-25,PROP009,COMP_5,Competitor Hotel 5,56.87,5,3.1
2022-06-25,PROP010,COMP_1,Competitor Hotel 1,94.5,50,4.3
2022-06-25,PROP010,COMP_2,Competitor Hotel 2,46.23,39,3.9
2022-06-25,PROP010,COMP_3,Competitor Hotel 3,90.02,45,5.1
2022-06-25,PROP010,COMP_4,Competitor Hotel 4,83.05,18,4.2
2022-06-25,PROP010,COMP_5,Competitor Hotel 5,49.6,34,3.9
2022-06-26,PROP001,COMP_1,Competitor Hotel 1,137.77,5,3.6
2022-06-26,PROP001,COMP_2,Competitor Hotel 2,124.19,48,3.0
2022-06-26,PROP001,COMP_3,Competitor Hotel 3,73.9,50,3.7
2022-06-26,PROP001,COMP_4,Competitor Hotel 4,46.31,35,4.7
2022-06-26,PROP002,COMP_1,Competitor Hotel 1,112.63,45,4.5
2022-06-26,PROP002,COMP_2,Competitor Hotel 2,106.59,44,4.1
2022-06-26,PROP002,COMP_3,Competitor Hotel 3,86.98,26,3.9
2022-06-26,PROP003,COMP_1,Competitor Hotel 1,80.59,6,4.2
2022-06-26,PROP003,COMP_2,Competitor Hotel 2,142.31,12,3.7
2022-06-26,PROP003,COMP_3,Competitor Hotel 3,64.5,38,4.1
2022-06-26,PROP004,COMP_1,Competitor Hotel 1,115.28,4,4.6
2022-06-26,PROP004,COMP_2,Competitor Hotel 2,97.06,19,3.7
2022-06-26,PROP004,COMP_3,Competitor Hotel 3,58.6,0,4.0
2022-06-26,PROP005,COMP_1,Competitor Hotel 1,136.68,19,3.8
2022-06-26,PROP005,COMP_2,Competitor Hotel 2,165.19,48,4.2
2022-06-26,PROP005,COMP_3,Competitor Hotel 3,113.24,42,4.8
2022-06-26,PROP005,COMP_4,Competitor Hotel 4,69.3,50,4.9
2022-06-26,PROP006,COMP_1,Competitor Hotel 1,83.05,2,4.0
2022-06-26,PROP006,COMP_2,Competitor Hotel 2,121.47,44,4.9
2022-06-26,PROP006,COMP_3,Competitor Hotel 3,86.25,27,4.3
2022-06-26,PROP006,COMP_4,Competitor Hotel 4,167.64,9,2.4
2022-06-26,PROP007,COMP_1,Competitor Hotel 1,116.98,31,3.5
2022-06-26,PROP007,COMP_2,Competitor Hotel 2,46.02,43,4.9
2022-06-26,PROP007,COMP_3,Competitor Hotel 3,91.75,36,4.2
2022-06-26,PROP008,COMP_1,Competitor Hotel 1,108.29,11,4.9
2022-06-26,PROP008,COMP_2,Competitor Hotel 2,59.66,48,3.9
2022-06-26,PROP008,COMP_3,Competitor Hotel 3,100.17,11,3.9
2022-06-26,PROP009,COMP_1,Competitor Hotel 1,71.43,36,4.1
2022-06-26,PROP009,COMP_2,Competitor Hotel 2,66.15,1,3.3
2022-06-26,PROP009,COMP_3,Competitor Hotel 3,81.53,20,4.0
2022-06-26,PROP009,COMP_4,Competitor Hotel 4,61.42,43,4.8
2022-06-26,PROP009,COMP_5,Competitor Hotel 5,88.18,13,3.7
2022-06-26,PROP010,COMP_1,Competitor Hotel 1,111.99,16,3.8
2022-06-26,PROP010,COMP_2,Competitor Hotel 2,62.81,3,4.4
2022-06-26,PROP010,COMP_3,Competitor Hotel 3,100.51,32,4.2
2022-06-27,PROP001,COMP_1,Competitor Hotel 1,123.02,41,4.9
2022-06-27,PROP001,COMP_2,Competitor Hotel 2,153.81,33,4.7
2022-06-27,PROP001,COMP_3,Competitor Hotel 3,113.2,9,4.0
2022-06-27,PROP002,COMP_1,Competitor Hotel 1,130.5,13,3.4
2022-06-27,PROP002,COMP_2,Competitor Hotel 2,55.9,37,4.2
2022-06-27,PROP002,COMP_3,Competitor Hotel 3,61.78,43,3.7
2022-06-27,PROP003,COMP_1,Competitor Hotel 1,135.53,20,4.1
2022-06-27,PROP003,COMP_2,Competitor Hotel 2,88.23,19,4.3
2022-06-27,PROP003,COMP_3,Competitor Hotel 3,109.05,31,3.7
2022-06-27,PROP004,COMP_1,Competitor Hotel 1,38.58,20,3.2
2022-06-27,PROP004,COMP_2,Competitor Hotel 2,76.47,17,4.9
2022-06-27,PROP004,COMP_3,Competitor Hotel 3,115.97,26,4.3
2022-06-27,PROP004,COMP_4,Competitor Hotel 4,102.96,18,3.4
2022-06-27,PROP004,COMP_5,Competitor Hotel 5,67.04,25,4.0
2022-06-27,PROP005,COMP_1,Competitor Hotel 1,105.94,29,3.3
2022-06-27,PROP005,COMP_2,Competitor Hotel 2,49.44,27,4.4
2022-06-27,PROP005,COMP_3,Competitor Hotel 3,85.84,3,4.4
2022-06-27,PROP005,COMP_4,Competitor Hotel 4,98.81,37,3.2
2022-06-27,PROP006,COMP_1,Competitor Hotel 1,125.37,1,4.2
2022-06-27,PROP006,COMP_2,Competitor Hotel 2,129.76,2,3.9
2022-06-27,PROP006,COMP_3,Competitor Hotel 3,144.37,49,2.6
2022-06-27,PROP006,COMP_4,Competitor Hotel 4,107.52,3,4.0
2022-06-27,PROP007,COMP_1,Competitor Hotel 1,66.04,25,4.0
2022-06-27,PROP007,COMP_2,Competitor Hotel 2,145.59,21,3.4
2022-06-27,PROP007,COMP_3,Competitor Hotel 3,114.07,4,4.1
2022-06-27,PROP007,COMP_4,Competitor Hotel 4,115.63,47,3.3
2022-06-27,PROP007,COMP_5,Competitor Hotel 5,127.82,5,3.9
2022-06-27,PROP008,COMP_1,Competitor Hotel 1,84.9,15,3.8
2022-06-27,PROP008,COMP_2,Competitor Hotel 2,48.35,12,3.6
2022-06-27,PROP008,COMP_3,Competitor Hotel 3,93.84,49,3.8
2022-06-27,PROP008,COMP_4,Competitor Hotel 4,51.31,50,4.4
2022-06-27,PROP009,COMP_1,Competitor Hotel 1,133.13,49,3.8
2022-06-27,PROP009,COMP_2,Competitor Hotel 2,74.51,14,3.1
2022-06-27,PROP009,COMP_3,Competitor Hotel 3,101.16,4,4.3
2022-06-27,PROP009,COMP_4,Competitor Hotel 4,107.1,4,3.9
2022-06-27,PROP009,COMP_5,Competitor Hotel 5,131.07,35,4.7
2022-06-27,PROP010,COMP_1,Competitor Hotel 1,79.09,1,4.4
2022-06-27,PROP010,COMP_2,Competitor Hotel 2,58.15,37,4.3
2022-06-27,PROP010,COMP_3,Competitor Hotel 3,77.46,44,3.6
2022-06-27,PROP010,COMP_4,Competitor Hotel 4,101.02,50,2.9
2022-06-28,PROP001,COMP_1,Competitor Hotel 1,152.68,12,4.6
2022-06-28,PROP001,COMP_2,Competitor Hotel 2,61.79,14,4.5
2022-06-28,PROP001,COMP_3,Competitor Hotel 3,72.05,19,4.5
2022-06-28,PROP001,COMP_4,Competitor Hotel 4,91.05,2,3.8
2022-06-28,PROP001,COMP_5,Competitor Hotel 5,104.46,8,3.8
2022-06-28,PROP002,COMP_1,Competitor Hotel 1,102.72,18,4.4
2022-06-28,PROP002,COMP_2,Competitor Hotel 2,106.12,16,4.5
2022-06-28,PROP002,COMP_3,Competitor Hotel 3,100.73,39,4.2
2022-06-28,PROP003,COMP_1,Competitor Hotel 1,38.4,48,3.4
2022-06-28,PROP003,COMP_2,Competitor Hotel 2,157.69,35,3.6
2022-06-28,PROP003,COMP_3,Competitor Hotel 3,46.28,9,3.9
2022-06-28,PROP004,COMP_1,Competitor Hotel 1,68.42,31,4.8
2022-06-28,PROP004,COMP_2,Competitor Hotel 2,95.37,48,3.4
2022-06-28,PROP004,COMP_3,Competitor Hotel 3,106.86,2,3.6
2022-06-28,PROP004,COMP_4,Competitor Hotel 4,77.04,33,4.7
2022-06-28,PROP005,COMP_1,Competitor Hotel 1,128.85,40,3.9
2022-06-28,PROP005,COMP_2,Competitor Hotel 2,83.88,17,4.2
2022-06-28,PROP005,COMP_3,Competitor Hotel 3,113.76,30,4.1
2022-06-28,PROP005,COMP_4,Competitor Hotel 4,87.5,6,4.4
2022-06-28,PROP006,COMP_1,Competitor Hotel 1,66.34,10,3.4
2022-06-28,PROP006,COMP_2,Competitor Hotel 2,140.16,29,3.8
2022-06-28,PROP006,COMP_3,Competitor Hotel 3,140.53,17,4.3
2022-06-28,PROP007,COMP_1,Competitor Hotel 1,65.95,47,3.5
2022-06-28,PROP007,COMP_2,Competitor Hotel 2,134.97,41,3.7
2022-06-28,PROP007,COMP_3,Competitor Hotel 3,100.02,14,4.2
